64, 3, 1, relu, 1, 2, 16, 2, 1, relu, 1, 2, 1024, 0.4, 10, he_normal, 0.001, 16, 0.7067499756813049, 1.42202627658844
64, 3, 1, relu, 1, 2, 16, 2, 1, relu, 1, 2, 1024, 0.4, 5, he_normal, 0.001, 16, 0.08184999972581863, 9.019402503967285
32, 3, 1, relu, 1, 2, 32, 3, 1, relu, 1, 2, 1024, 0.5, 5, he_normal, 0.001, 16, 0.8027499914169312, 1.4789741039276123
32, 3, 1, relu, 1, 2, 32, 3, 1, relu, 1, 2, 1024, 0.5, 5, he_normal, 0.001, 16, 0.8141999840736389, 1.4457223415374756
